Date;Value
2008-12-31;99
2009-01-01;100
2009-01-02;100
2009-01-03;99
2009-01-04;96
2009-01-05;93
2009-01-06;92
2009-01-07;92
2009-01-08;90
2009-01-09;88
2009-01-10;88
2009-01-11;82
2009-01-12;79
2009-01-13;76
2009-01-14;74
2009-01-15;71
2009-01-16;67
2009-01-17;63
2009-01-18;59
2009-01-19;55
2009-01-20;51
2009-01-21;48
2009-01-22;45
2009-01-23;42
2009-01-24;38
2009-01-25;37
2009-01-26;34
2009-01-27;30
2009-01-28;28
2009-01-29;26
2009-01-30;25
2009-01-31;25
2009-02-01;18
2009-02-02;16
2009-02-03;13
2009-02-04;11
2009-02-05;9
2009-02-06;6
2009-02-07;4
2009-02-08;2
2009-02-10;-1
2009-02-11;-4
2009-02-12;-6
2009-02-13;-8
2009-02-14;-10
2009-02-15;-12
2009-02-16;-14
2009-02-17;-15
2009-02-18;-17
2009-02-19;-18
2009-02-20;-19
2009-02-21;-21
2009-02-22;-23
2009-02-23;-25
2009-02-24;-26
2009-02-25;-27
2009-02-26;-28
2009-02-27;-30
2009-02-28;-32
2009-03-01;-34
2009-03-02;-36
2009-03-03;-38
2009-03-04;-40
2009-03-05;-42
2009-03-06;-44
2009-03-07;-46
2009-03-08;-48
2009-03-09;-51
2009-03-10;-53
2009-03-11;-55
2009-03-12;-56
2009-03-13;-58
2009-03-14;-60
2009-03-15;-61
2009-03-16;-63
2009-03-17;-65
2009-03-18;-67
2009-03-19;-68
2009-03-20;-69
